id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6VncQbwKJuTZ5DnBbXu721,Cinta Jangan Pergi,45,242330,0,['Azzam Sham'],['2Ep26gSoOUYsoSJN7R15Iw'],11/6/2020,0.466,0.378,2,-7.862,0,0.0258,0.617,0.000297,0.115,0.187,77.493,4
0UIrLwFq3cvTg5vBMmlfjp,NejistÃ¡ pÅ™Ã­tomnost,45,236507,0,['Skwor'],['5gRumjUBK1fHfuOlQxspJ9'],11/6/2020,0.603,0.789,10,-4.918,0,0.029,0.000244,1.52E-06,0.101,0.506,115.011,4
06nAE2Q9HGffG2LzR5tCmk,Portaat,44,188318,0,['Pete Parkkonen'],['7zX44fpv6srJt3HfBv0GCn'],11/6/2020,0.78,0.423,10,-8.733,1,0.131,0.127,0.00371,0.22,0.534,90.527,4
5Ldid7DCBB0UMri24SoLRq,æˆ‘å¿ƒä¸­å°šæœªå´©å£žçš„éƒ¨åˆ†,44,206817,0,['Cath Wong'],['2Kym4g2CjFyRO3Hx3phNEM'],11/6/2020,0.562,0.372,4,-10.662,1,0.0733,0.706,1.48E-06,0.0894,0.0882,132.842,4
5NrYTnyuokCMxBrgn9D0cF,Sort PÃ¥ Sort,44,185323,1,['Chatle'],['6MU9liNrRjPDHbOlGMxrad'],11/6/2020,0.485,0.616,8,-6.584,1,0.491,0.281,0,0.15,0.233,184.657,4
7gWribn9JZ3wIEAAJsJ3MB,Indlovu,43,276680,0,"['DJ Zinhle', 'Loyiso']","['4z9NtIRj7d5cohzOjprqxW', '0cx7XJlc5Yms6l3YcDC0h1']",11/6/2020,0.795,0.775,2,-7.76,1,0.0509,0.0148,0.000235,0.241,0.587,119.986,4
4k4smapyNfTz4L09tcdStR,èƒ½ä¸èƒ½æƒ³èµ·æˆ‘(é›»å½±ã€Šææž—é†«é™¢ã€‹ä¸»é¡Œæ›²),43,285120,0,['é„§ç¦å¦‚ AFÃœ'],['7hJBfmab67blVoqZBIAx13'],11/6/2020,0.485,0.177,10,-14.915,1,0.0311,0.867,1.54E-05,0.12,0.244,124.331,3
2QrlkQMvreMboLQNGG2uMH,Energy (feat. Gemini Major),42,248348,1,"['AKA', 'Gemini Major']","['1QIghPIrXQQ22G1yNtAKFX', '7CmcmdcG6g6XOXueKHgCaM']",11/6/2020,0.87,0.55,8,-10.208,0,0.254,0.0955,0.000872,0.138,0.604,115.015,4
23pP1VmyRWiMm67HmaB32i,Nyt nussitaan - Vain elÃ¤mÃ¤Ã¤ kausi 11,42,165473,1,['Ressu Redford'],['2gAcO16AKQdceAd36Oxe18'],11/6/2020,0.552,0.646,7,-6.089,0,0.0392,0.000978,0.00142,0.456,0.755,160.052,4
2OhxY7k46oQclRPIA6EXDj,Ryyppy - Vain elÃ¤mÃ¤Ã¤ kausi 11,42,145776,0,['Jannika B'],['5ffRhIFF1wJD3JJLDXt4hY'],11/6/2020,0.689,0.643,11,-8.161,0,0.0526,0.281,2.74E-05,0.175,0.49,108.97,4
7Gpl4rvyOI9rVcOz0wjwAZ,17,42,235447,0,"['Donny Montell', 'DÅ¾ordana ButkutÄ—']","['3McTKJDgAb7YHbPYOp9LQL', '6TKCRNzgCgBwuKoAUhJOqL']",11/6/2020,0.641,0.787,0,-6.431,1,0.0349,0.0158,0,0.0691,0.425,115.006,4
4NSYMjKc0n1ve0pIH8aZhb,Sunny Light,42,106000,0,['Marky Zasky'],['39LW7gk9KAqKtKMUHjY7h2'],11/6/2020,0.517,0.39,9,-10.093,0,0.353,0.973,0.621,0.0987,0.691,87.213,4
0MK6DC0tKJlRC2P938mn72,Kyk Na My Hart,41,167933,0,['Rooksein'],['0TX0T9VkzOTEjsdzi1a4nT'],11/6/2020,0.74,0.635,6,-5.009,1,0.0424,0.0719,3.02E-06,0.0851,0.671,130.021,4
4IaNKhJpfMwzPnMMH8UK0l,AÅ¥ seÅ¡ punk,41,213601,0,['TÅ™i Sestry'],['7yvvL4p6VhBe8iLfoM0PHR'],11/6/2020,0.513,0.95,4,-3.979,1,0.0944,0.00367,1.47E-06,0.317,0.493,75.004,4
77cKjrS3ULou2LrRGTgR4j,MÃ¡ma mi na krk dala klÃ­Ä,41,188230,0,['Jaromir Nohavica'],['01x541cuqfktQA8WYDrdn3'],11/6/2020,0.431,0.357,2,-10.985,1,0.0365,0.872,0.000508,0.15,0.685,178.551,4
5FHDECXDpVFeVS0uZ4uwlV,Tides,40,238000,0,['Shekhinah'],['1F42GOcKAImOu4yj1b04NB'],11/6/2020,0.501,0.373,5,-9.321,0,0.0674,0.173,0.000137,0.0887,0.102,135.008,4
55NRkW2pF6HbmzF1Ax9mYa,FrosiÃ° sÃ³larlag,38,179067,0,"['AuÃ°ur', 'gugusar']","['21SqAOtuXFpwygK1GNxjTm', '4DOZfbCzNlQH0XkNhL1h2R']",11/6/2020,0.812,0.632,4,-7.519,0,0.0575,0.532,0.233,0.103,0.649,120.042,4
6smSWNdvt5ZMHJV6AcA1co,Miracle 2020 - Mixed,1,303884,0,"['DiMO (BG)', 'Vera Russo', 'World Up Records']","['0gp2EoMHGiVIho7ba9nPmw', '2XOexzvhEJHbuKpfhPYz1M', '4s6stcBEj5HBXCWuHgKQF2']",11/6/2020,0.824,0.748,2,-8.332,1,0.0441,3.78E-05,0.509,0.123,0.275,123.964,4
0GzuHFG4Ql6DoyxFRnIk3F,HawÃ¡i - Remix,83,200482,0,"['Maluma', 'The Weeknd']","['1r4hJ1h58CWwUQe3MxPuau', '1Xyo4u8uXC1ZmMpatF05PJ']",11/5/2020,0.766,0.788,6,-3.128,0,0.312,0.105,5.81E-06,0.142,0.609,179.984,4
0XinBYhf1X3kdvKQHOX971,TÃº Me Dejaste De Querer,81,198500,0,"['C. Tangana', 'NiÃ±o de Elche', 'La HÃºngara']","['5TYxZTjIPqKM8K8NuP9woO', '5IbUz6BcOu6IVY512oxavP', '7xtnpHS34mLlxGZDVUBHSU']",11/5/2020,0.812,0.747,4,-4.611,0,0.15,0.31,0.00412,0.1,0.488,168.025,4
2etJ67Egf7woMgOikVrlJM,Travesuras,77,204180,1,"['Flow La Movie', 'Nio Garcia', 'Casper Magico']","['2oT7xd9iTO2ejLsNGIMa5f', '5hdhHgpxyniooUiQVaPxQ0', '1fux65HMCBvfJHqlBc4Nno']",11/5/2020,0.756,0.83,1,-5.288,1,0.0842,0.182,0.000384,0.227,0.422,175.961,4
59nnGpAU3AiL2tD0o2It11,Ayer Me LlamÃ³ Mi Ex â€“ Remix,77,256253,0,"['KHEA', 'Natti Natasha', 'Prince Royce', 'Lenny Santos']","['4m6ubhNsdwF4psNf3R8kwR', '1GDbiv3spRmZ1XdM1jQbT7', '3MHaV05u0io8fQbZ2XPtlC', '4bODqflR0Wo3i3fCwwCIPq']",11/5/2020,0.784,0.691,10,-4.972,0,0.0437,0.231,0,0.119,0.548,117.032,4
1OU4E4HiVjdak0mL4blVWT,Minefields,74,190606,0,"['Faouzia', 'John Legend']","['5NhgsV7qPWHZqYEMKzbYvo', '5y2Xq6xcjJb2jVM54GHK3t']",11/5/2020,0.476,0.686,1,-5.019,0,0.11,0.183,0,0.0997,0.243,152.617,4
23E53f3C9SJ9MqBh1f6hEw,Juramento eterno de sal,73,205547,0,['Ãlvaro De Luna'],['5N3YDBGT2gUzXgLDTwPRi5'],11/5/2020,0.631,0.594,2,-5.727,1,0.0581,0.0225,1.91E-06,0.351,0.716,129.991,4
6fGyrAxqgdvhzcOKlMQq5s,Illuminati - Remix,72,290667,0,"['Kiddtetoon', 'Diego Smith', 'Ozuna']","['2zfwez4uxbP8NcFy3kaNLF', '60d7XKY1qqY5cPnXOCVvo6', '1i8SpTcr7yvPOmcqrbnVXY']",11/5/2020,0.892,0.531,0,-8.311,1,0.182,0.06,0,0.0996,0.501,89.995,4
5wvuvSerLcNK5Xc8v2duWn,Habibi,69,172000,1,['Casar'],['7IENU7K9Qq8bd9U4pc5rbt'],11/5/2020,0.887,0.679,6,-6.206,1,0.0741,0.138,0.00667,0.175,0.845,140.034,4
7eFezDGsbmX3bawb3rmtAr,Surra de Cama,67,178217,0,"['Xand AviÃ£o', 'Lauana Prado']","['43DRDu6nLSeIedZ7T1A616', '6TYimByryGphZCtwYopH0y']",11/5/2020,0.837,0.783,1,-2.886,1,0.0506,0.271,0,0.789,0.658,119.995,4
74mtYZvn0rZm4EKrQwmOoX,TÃ´ Torcendo - Ao Vivo,65,165733,0,['Gusttavo Lima'],['7MiDcPa6UiV3In7lIM71IN'],11/5/2020,0.472,0.842,2,-3.135,1,0.351,0.348,0,0.077,0.726,159.902,4
6gcQJ6W4H89xkQFm63gcsB,Holy - Acoustic,65,205816,0,"['Justin Bieber', 'Chance the Rapper']","['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']",11/5/2020,0.532,0.566,6,-6.511,1,0.0467,0.706,0,0.161,0.576,79.927,4
3zLGAUxQCjUbJERvil9CGl,Vou Fazer um VÃ­deo Seu,64,121051,1,"['MC Marley', 'MC Vitin LC']","['02RgHAzh0DVNQR24lBuGOI', '3VU1prPpWqYhRlKS6FQNMR']",11/5/2020,0.778,0.691,10,-3.309,0,0.12,0.37,0.00981,0.073,0.838,164.916,4
7CSjrlKu2HI9qNpzCWWYer,Spin This Coupe,63,161564,1,['Abra Cadabra'],['1ZHk8dteZz6Vi2HFp4hGoM'],11/5/2020,0.676,0.828,10,-4.725,0,0.261,0.132,4.63E-06,0.0822,0.544,139.974,4
0hoo74Q82lOWekiPWYOOuz,MUGRE,62,259199,0,['WOS'],['5YCc6xS5Gpj3EkaYGdjyNK'],11/5/2020,0.341,0.708,4,-5.606,0,0.0965,0.62,0,0.122,0.149,86.588,4
3Rm5Z1KgyzZnBGsiUU6tV4,Battlefield Freestyle,61,140656,0,['Symba'],['1VmIfQToGVtxmv2w3QtyVY'],11/5/2020,0.943,0.578,11,-9.923,0,0.232,0.111,3.46E-06,0.109,0.257,121.968,4
1WGegaPI5cRivxk7Rv3Uw8,Kollektiv,61,148621,1,"['LX', 'Gzuz']","['10XY9PZCJKzUFzZOdtlQLU', '5eioJDe26lOqkAMbuhzZYs']",11/5/2020,0.872,0.689,2,-6.801,1,0.318,0.196,5.12E-06,0.108,0.812,75.982,4
4Y7PkaWdUu4so5LICbB0Ls,"Chukkala Chunni (From ""Sr Kalyanamandapam"")",60,219794,0,"['Anurag Kulkarni', 'Chaitan Bharadwaj']","['6LWyVEIBnx7MoRBhQxu9om', '7uc8AizyyDG8ujFdTxZ7q5']",11/5/2020,0.925,0.729,9,-6.083,0,0.0531,0.417,9.09E-05,0.0444,0.828,113.308,4
27XJLa2vdfvo9LvUoRcFda,Goal!,58,180000,0,['AVINCOLA'],['1z2n12qPNckf4VgX4HdzcC'],11/5/2020,0.79,0.58,0,-6.795,1,0.0304,0.0733,1.37E-06,0.081,0.774,132.031,4
3k5oVHGU4lqCS55kDQEbtd,Glenn Miller,57,196181,0,['Gio Evan'],['1UjLyuJUXKzlECQRLIsF3n'],11/5/2020,0.655,0.715,0,-7.676,1,0.119,0.476,0,0.0944,0.656,104.061,4
4EmLZvANhzJKh2Dt4k2GQK,5G,57,188976,1,['Booba'],['58wXmynHaAWI5hwlPZP3qL'],11/5/2020,0.913,0.52,6,-8.581,0,0.348,0.174,0,0.0592,0.568,126.959,4
3UQ8YTl0tr1cKxGXGiWwMs,Lara,56,202817,0,"['Hael Husaini', 'Naim Daniel', 'Haqiem Rusli']","['1FIUUafdGtfqLIP8pmPymL', '5PCDJjJ5dx6Py83CvfvRIO', '0J1gUosYaFbrSG6FkbE4c7']",11/5/2020,0.272,0.452,10,-8.35,0,0.0334,0.134,0,0.132,0.119,140.976,4
1rGsM4uCZfTg4KwMvAtCb8,Booska'Sten,56,130480,1,['Zola'],['54kCbQZaZWHnwwj9VP2hn4'],11/5/2020,0.971,0.709,0,-3.351,1,0.269,0.0256,0,0.0512,0.665,126.09,4
0ZuTDm5YxfRUd8bEySPhtV,Dormir,56,193111,0,['Denise Rosenthal'],['73SBwOgH6mrS09OyFHdR62'],11/5/2020,0.77,0.453,5,-10.203,0,0.49,0.513,0,0.185,0.917,173.937,4
39NIsABwAKQNjl4Mtqi0ME,Waada Hai,56,251178,0,['Arjun Kanungo'],['3bAFvRjPZrpRz9Ox1sElQa'],11/5/2020,0.482,0.361,2,-9.993,1,0.0368,0.838,1.01E-05,0.091,0.194,156.733,4
271HFdwqMQ6n8Jj3FU54Wr,Balance,55,153875,1,['Big Baby Tape'],['5NMwoStnfHT4LdETlJSwDT'],11/5/2020,0.975,0.596,11,-5.785,1,0.0729,0.00943,6.57E-05,0.0827,0.718,124.049,4
2Aq9fFfBJfBwuPS81x52We,Palenie Zabija,55,145714,1,['Chivas'],['1fZAAHNWdSM5gqbi9o5iEA'],11/5/2020,0.631,0.798,4,-5.079,0,0.102,0.596,0.000125,0.455,0.779,140.013,4
1jIayUE3DdKQUG37wjz8Ld,Ð‘ÑÐ½Ð³ÐµÑ€,53,184463,0,['FEDUK'],['3EsjO0y0DE1GC453Sgyr7Z'],11/5/2020,0.776,0.582,0,-8.855,0,0.156,0.518,3.30E-05,0.323,0.191,122.247,4
2W3vVFpXCYlazEHZFyL3ue,Licht En Donker,53,168514,0,['Froukje'],['0uBVyPbLZRDNEBiA4fZUlp'],11/5/2020,0.717,0.38,0,-9.6,0,0.0476,0.468,1.67E-06,0.19,0.244,90.021,4
3orSDY3UwBMgGxmNmfXLeC,BÃ©same (SiÃ©ntelo) - Remix,53,133425,0,"['Fran Argiro', 'Rodri Roberts', 'Ivan Armesto']","['6n4T60QDq3u6sIXGaDQBY7', '6KCzD4ilHtuVI9hmUtixbR', '2JCTGC05daU0leldfrJg0d']",11/5/2020,0.483,0.821,0,-6.575,1,0.079,0.13,0,0.103,0.691,203.93,4
5rR9fRoRvCcaJZsy4z2vy8,Ghetto Life,53,175090,1,"['Kabe', 'Kizo']","['4Q3xLVaD2uBZGVxmCYuSkt', '2IHoZ3RrDJIikMRsYgHjhy']",11/5/2020,0.777,0.633,5,-6.7,0,0.355,0.297,0,0.218,0.867,79.933,4
78ekizNNyzK7eM6riPFAq2,Afto Pou Agapas,51,267238,0,"['Giorgos Sabanis', 'Panos Katsimichas']","['6ZGwdAmu91r8mpA6SXodzd', '1uXZeCNXLcz5pOe1u79ygr']",11/5/2020,0.565,0.403,1,-9.775,1,0.0291,0.512,0,0.219,0.143,136.124,4
3F0aR6CUkCAEGOAl43v3NM,Where Iâ€™m From (feat. Wiz Khalifa),51,197153,1,"['Lukas Graham', 'Wiz Khalifa']","['25u4wHJWxCA9vO0CzxAbK7', '137W8MRPWKqSmrBGDBFSop']",11/5/2020,0.728,0.803,7,-4.055,1,0.158,0.107,0,0.443,0.592,140.013,4
5iDMOWPzjW8ZgSY5cjqdmM,à¹‚à¸£à¸„à¹à¸­à¸šà¸Šà¸­à¸š (Love Fever),51,241500,0,['Lipta'],['2DaMrZndfGgM3yd9ivadRC'],11/5/2020,0.629,0.719,0,-6.411,1,0.0885,0.0281,0,0.118,0.567,149.96,4
2JGEft6dySYE0qGMKbMbf6,ä»€éº½è·Ÿä»€éº½æœ‰ä»€éº½é—œä¿‚,51,227200,0,"['Waa Wei', 'è¨±å…‰æ¼¢']","['190bkHbFrRvEhcB7Zpuv3y', '3hhUgkTf3fFYGogFMbV5Wv']",11/5/2020,0.675,0.584,6,-7.826,0,0.0275,0.0443,8.85E-06,0.104,0.41,103.968,4
7GFxray2pxG2i4UM7kn0Xx,david hustlehoff,51,178286,1,['chillwagon'],['31KykqmaPRWmV8PMHgWdE3'],11/5/2020,0.695,0.625,3,-7.087,0,0.351,0.228,0,0.105,0.479,139.91,4
03bCfdHWyj6Eolr5DwhVd0,Nada Ã‰ Para Sempre,50,196000,0,"['Diogo PiÃ§arra', 'Vitor Kley']","['3tOS3iTJSHwowFPRdR4Wsf', '4FGcERJWMg8ENOLixwF71U']",11/5/2020,0.687,0.418,7,-10.359,1,0.0637,0.448,0,0.0973,0.619,90.084,4
34xbLl3qkjQ6ZHrH4x4OCb,Yaba Buluku,49,411481,0,"['DJ Tarico', 'Preck', 'Nelson Tivane']","['33CYyUywVRqTra6IdaQ35H', '1ViWe4OarzndzcN2wptVEY', '5DuNvp03Q7ROGfaGoJDP9S']",11/5/2020,0.812,0.811,2,-9.27,1,0.0391,0.0488,0.00669,0.107,0.695,111.992,4
6KI4Jg0FN08rqQbM462IFW,à¸£à¸±à¸à¸—à¸µà¹ˆà¸¢à¸·à¸¡à¹€à¸„à¹‰à¸²à¸¡à¸² (hide),49,237667,0,"['Gavin D', 'Maiyarap', '1MILL']","['6gYafDbRgLFc6zFKxKCP22', '4QLlbZcntdcWpm40NooC2M', '18VUKXPiyznwK6LEULTUco']",11/5/2020,0.731,0.559,8,-4.664,0,0.031,0.00124,0,0.048,0.475,98.005,4
3bjZTmWqxfFpKqQCpm4KRR,"hate you, love you",49,178375,0,['Plastic Plastic'],['0YjEWrRKD9nBJfeF5eLdBd'],11/5/2020,0.858,0.485,0,-6.353,1,0.0492,0.316,0.00212,0.369,0.568,108.067,4
7dImZzBBHGyfWfGn0ANsNh,Traktor - Remix,48,131875,0,"['Staysman', 'Hagle']","['5J10DHSs5nFktP4DNYncwj', '4gDfRB8znZzXih7iQ3pGeW']",11/5/2020,0.864,0.471,0,-12.712,1,0.396,0.264,6.03E-06,0.254,0.694,143.855,4
7hQJVCGWjHvoO0zv3sw6fY,à¸šà¸§à¸š,47,192875,1,"['Gavin D', 'YOUNGOHM', 'FIIXD', 'à¹‚à¸­à¸¡à¸‡à¸à¸°à¸¥à¸‡à¸›à¸‡ à¹à¸—à¸™à¸šà¹‹à¸­à¸¢']","['6gYafDbRgLFc6zFKxKCP22', '0AvGycOEDZTaBFLCaiGd9S', '3E2RbO6J3JSYa9VgP5iGMH', '3vseu5UmVnX8Gj3nar5561']",11/5/2020,0.951,0.577,1,-4.777,1,0.264,0.164,5.02E-06,0.0904,0.448,104.996,4
3IY0w5h6cCMMvPFxPNUEjK,YE OKKKK.,45,153639,1,['ChronicalZ'],['3OvM4PgW1240WvfbIi9hDh'],11/5/2020,0.914,0.307,8,-12.996,1,0.429,0.134,0,0.0991,0.553,139.921,4
6zpIx3lEkyyWHrLDMaddUo,My Lover,44,186773,0,"[""Dino d'Santiago"", 'Nelson Freitas']","['7qb2GMJaX4HeXqqPPyYdlr', '6yWyIM8jA96kl3jlCXpabB']",11/5/2020,0.87,0.57,9,-8.835,1,0.0694,0.682,0.00713,0.148,0.732,112.012,4
3vfwUrq22haMmIJyyyI7Hq,à¸¥à¸²à¸à¹ˆà¸­à¸™,44,188500,0,['YourMOOD'],['5YcdFv3OumeTW8cVW788gT'],11/5/2020,0.563,0.852,11,-7.114,1,0.0319,0.0175,0.00135,0.108,0.764,135.012,4
5kF89xhYS2ayYL7iq9MhHG,childhood paradise,42,217875,0,['Plastic Plastic'],['0YjEWrRKD9nBJfeF5eLdBd'],11/5/2020,0.748,0.53,0,-6.37,1,0.044,0.479,0.00612,0.0949,0.678,171.894,4
0zygUqRSuKxNaNcWGT1R6H,Du-Te Dorule,41,203371,0,['Feli'],['5ckrQzJjIPDPS6EM4V1nmX'],11/5/2020,0.729,0.479,10,-6.555,1,0.0402,0.624,8.96E-06,0.405,0.584,92.031,4
6YbqfaoKByzyaimrmJsulj,Tatuirovka,33,171429,0,['Emiliano'],['1zKtBZdiF1QQr7d8oqech7'],11/5/2020,0.744,0.826,5,-5.115,0,0.0341,0.294,1.93E-05,0.13,0.954,154.977,5
2m1VMYpEEw90PytRoDetpn,Shower Dream Peta,29,31840,0,['Kaloyan Siderov'],['6fkmDJgBofzQgiqvZhCcSr'],11/5/2020,0.367,0.115,0,-24.058,1,0.457,0.925,7.14E-06,0.147,0.0393,103.273,5
0uhD0m7AwW03gasKCuvkAX,"A State Of Trance (ASOT 989) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",5,32170,0,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],11/5/2020,0.631,0.865,6,-6.604,0,0.244,0.11,0,0.25,0.92,77.306,4
2PrV0E06HLBYGygjrzPa1x,"A State Of Trance (ASOT 989) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",5,32080,0,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],11/5/2020,0.42,0.707,8,-6.501,1,0.0891,0.000179,1.06E-06,0.13,0.701,136.725,4
0PdD3AkYJryuuAm6Kek4Pe,"A State Of Trance (ASOT 989) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",5,38210,0,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],11/5/2020,0.52,0.662,0,-7.068,1,0.393,0.0121,0,0.507,0.671,131.371,3
1bpXTgOWIzLnGQ1ziCNpUZ,No Gas (Nov 2016),0,185475,0,['KingSiah'],['3Fqlng7xU7Jy8HFwIzogzP'],11/5/2020,0.327,0.826,1,-4.585,1,0.394,0.00469,0.000895,0.368,0.489,103.546,4
1DTTPudMPCVhH6nMjJ7wMK,SAL (Dec 2019),0,165020,0,['KingSiah'],['3Fqlng7xU7Jy8HFwIzogzP'],11/5/2020,0.467,0.679,3,-9.743,0,0.474,0.81,3.95E-05,0.105,0.21,85.595,4
3QgFQ9Dqtn5bQZRn7F444H,Life Ain't Fair (Jul 2017),0,115656,0,['KingSiah'],['3Fqlng7xU7Jy8HFwIzogzP'],11/5/2020,0.523,0.8,0,-5.242,0,0.381,0.766,1.90E-05,0.177,0.183,110.571,4
19OaThnSMm7B0o8uaxjyCr,24 Nights (Dec 2019),0,196520,0,['KingSiah'],['3Fqlng7xU7Jy8HFwIzogzP'],11/5/2020,0.625,0.816,10,-6.95,0,0.384,0.0203,0,0.519,0.585,160.026,4
7Cy5WETmqqNvxIjxK4TyXo,Six S Nov (2019),0,192020,0,['KingSiah'],['3Fqlng7xU7Jy8HFwIzogzP'],11/5/2020,0.739,0.341,2,-13.659,1,0.32,0.201,0.00102,0.24,0.0724,86.203,4
1xMOCB8FcKiSWzCB0TAvo2,Black Ops (Oct 2019),0,159773,0,['KingSiah'],['3Fqlng7xU7Jy8HFwIzogzP'],11/5/2020,0.578,0.619,6,-8.693,0,0.429,0.189,0.000319,0.372,0.433,159.96,4
2gqWRRCXnma9L8xQ1RdemQ,SO DONE,75,126521,0,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],11/4/2020,0.719,0.598,9,-6.254,1,0.077,0.232,0,0.115,0.303,142.592,4
3K370pN9bCjzDJ7uJBrkDC,SÃ¼r Ya da Ã–l,59,163514,1,"['ÅžehinÅŸah', 'Lia Shine']","['0FUsrstJwmg4WVHQMTYuUA', '5G3OUmDl3R4rEn9zSWZTpw']",11/4/2020,0.621,0.876,8,-4.679,0,0.163,0.455,0,0.361,0.549,182.056,4
5eVRSJVN6zAm0KqkFqNRF0,Labirent,58,194377,1,"['ÅžehinÅŸah', 'Hidra']","['0FUsrstJwmg4WVHQMTYuUA', '3yzGegJHrOW1CndMVFoo3m']",11/4/2020,0.78,0.799,2,-5.125,1,0.0424,0.334,0.000501,0.0871,0.265,131.026,4
1YSjp4pscPTOHaw2lyKVTA,Nisko jest niebo (prod. Auer),58,204788,0,"['Pezet', 'Kayah']","['4z93wkjfGntA0XFqnv4wj7', '2v295z585SM68pluEKXKSM']",11/4/2020,0.433,0.489,9,-8.546,0,0.0713,0.152,0.0216,0.0969,0.285,119.058,4
3xmGbDqvhgv3D1vsAcISJK,Barrio Prendido - Remix,57,208806,1,"['DJ Alex', 'The La Planta', 'Marka Akme', 'MOMO']","['7ygNQCdpQWW7iSWAxDhvhI', '4oZolC0sCwCAKqsNXfRlVS', '4SgKWjM7cJDCh2aY9H4HZf', '6Oa7dtz85WbPv9pYDcRSDN']",11/4/2020,0.8,0.588,6,-7.683,0,0.207,0.0286,8.62E-05,0.0474,0.745,150.127,3
4At1P1Eh83zjbvle4Uirft,LA SEGUNDA,57,226207,0,"['Homer El Mero Mero', 'ZARAMAY', 'Nahuel The Coach']","['0Xo4VFS3v07L0GwIVkZLfg', '3wsYquQ9CiMlYG54BUR2ff', '0hlv0auaYL5p7H0M27Gtrg']",11/4/2020,0.775,0.56,0,-7.476,1,0.205,0.788,0.000132,0.0874,0.592,86.873,4
2PGYNCB7e3bC7AP0WMJiUI,"Take Me Home, Country Roads (Acoustic)",57,193056,0,['Music Travel Love'],['2qNrJcE9LjzPdiXbrjkqFa'],11/4/2020,0.703,0.316,10,-8.779,1,0.0332,0.736,0,0.222,0.645,94.03,4
2ttUrgPFiyWOHxbauXSVRo,Detox,56,167639,0,['Natalie Perez'],['1Y99HOeRzRc27my6NJE3rE'],11/4/2020,0.851,0.84,9,-3.453,0,0.071,0.376,0,0.321,0.703,92.01,4
0dAA6gGibdlYXiYFyzWDX7,Hem Till Dig,56,192378,0,['Ringnes-Ronny'],['4TNb6OInXahdseLnzAY1eL'],11/4/2020,0.66,0.678,11,-10.716,1,0.0488,0.0172,0,0.212,0.758,142.984,4
0DeQ1opuBngW7CapWLfa2q,Got That Boom,56,205599,0,['SECRET NUMBER'],['7qxo9RTWfEoFKN7XGtNV6V'],11/4/2020,0.729,0.874,6,-1.711,0,0.0387,0.0184,0.000214,0.0597,0.758,122.975,4
7EQq2RCCbFOR7XnN5J1vTv,RÃ‰T,56,190976,0,"['Azahriah', 'DESH']","['6EIriUxo7vznEgJtTDlXpq', '5NydObjtRsTiElOzm5vmgs']",11/4/2020,0.713,0.711,0,-7.006,1,0.0638,0.418,0,0.116,0.634,82.019,4
4HYRVbQHz6xOtpoh9RB3pt,The Scientist,54,275732,0,['SKAAR'],['4NwacAakrdNGNinNP54KTQ'],11/4/2020,0.415,0.174,10,-15.213,1,0.0349,0.886,0.00596,0.0865,0.119,74.154,4
1EGxOvlIG6Nz3gKhiQqjvy,Rehabilite,53,196351,1,['ÅžehinÅŸah'],['0FUsrstJwmg4WVHQMTYuUA'],11/4/2020,0.782,0.686,0,-6.439,1,0.107,0.247,0,0.194,0.229,120.011,4
46YVwgqmeHaO8eKyn0BqV3,Yin Yang,53,234894,1,"['Gedz', 'Taco Hemingway', 'Sokos']","['1MZ1TtfmzMHEYIlynXsr1a', '7CJgLPEqiIRuneZSolpawQ', '74BcHC0oHVSwJySCVT8pz7']",11/4/2020,0.698,0.768,0,-5.532,0,0.0553,0.226,0,0.172,0.538,141.101,4
4NtvC6LHrYT8GI8C8mxLB1,Dilemma X Kuytu,52,227114,1,['ÅžehinÅŸah'],['0FUsrstJwmg4WVHQMTYuUA'],11/4/2020,0.6,0.803,1,-6.964,0,0.12,0.416,0,0.129,0.208,138.249,4
66bhFNjuPjynpsljOwILod,åƒæ˜¯ä¸€é¡†æ˜Ÿæ˜Ÿ,52,236000,0,['Rainie Yang'],['0MEchSWR9pJvw1S5CV3Kuk'],11/4/2020,0.466,0.713,8,-4.911,1,0.0455,0.614,0,0.155,0.474,151.911,4
3OZag1cTMLSeDWtP7fBPeM,æˆ‘æƒ³å’Œä½ ä¸€èµ·,51,280988,0,['æº«è’‚æ¼«æ­¥'],['5YVLwkimiEhl8L409NfySF'],11/4/2020,0.544,0.385,2,-8.244,1,0.0281,0.668,0.0517,0.106,0.181,143.975,4
5CtbDVRAlRHZ6iT3nMq1mV,ã“ã“ã«ã‚ã‚‹ã‚‚ã®,50,221110,0,['HIRAIDAI'],['7JthQ6zwNzfxRfIEjp6wUs'],11/4/2020,0.629,0.277,2,-9.601,1,0.038,0.883,0,0.0766,0.561,139.87,4
