Artist.Followers,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration_ms,Valence,explicit,mode,instrumentalness,time_signature,Key
10775,0.837,0.662,-6.47,0.0337,0.00685,0.0692,127.995,167071,0.956,FALSE,1,0,4,6
39471,0.742,0.628,-5.036,0.142,0.0786,0.0771,171.967,151568,0.655,FALSE,1,2.83E-06,4,9
122388,0.779,0.602,-6.274,0.182,0.0724,0.138,137.14,164886,0.589,FALSE,1,0,4,8
21151,0.817,0.535,-14.952,0.0616,0.0214,0.0564,112.01,363850,0.552,FALSE,0,0.0107,4,1
70075,0.572,0.896,-4.919,0.0359,0.102,0.36,104.975,149008,0.93,FALSE,0,0,4,0
122388,0.658,0.696,-6.352,0.266,0.0185,0.0885,171.994,216175,0.779,FALSE,0,0,4,7
6177,0.517,0.39,-8.759,0.158,0.615,0.0905,173.774,273118,0.555,FALSE,1,2.61E-06,4,8
153129,0.478,0.359,-13.343,0.172,0.586,0.11,78.937,245336,0.226,FALSE,0,0.00394,4,4
64884,0.89,0.593,-8.06,0.272,0.0075,0.325,132.934,201327,0.748,TRUE,0,0,4,6
14179,0.729,0.722,-5.525,0.0268,0.57,0.162,136.947,212449,0.671,FALSE,0,8.01E-05,4,2
0,0.392,0.25,-11.154,0.0517,0.982,0.135,133.25,90000,0.293,FALSE,0,0.00286,1,9
23541,0.84,0.854,-2.122,0.103,0.0966,0.0664,129.963,180923,0.457,TRUE,1,7.86E-06,4,0
11656,0.884,0.679,-9.041,0.0581,0.00672,0.0353,113.002,355033,0.325,FALSE,1,4.05E-06,4,1
294001,0.478,0.475,-11.048,0.0946,0.019,0.0623,150.598,358944,0.554,FALSE,0,0.503,5,10
215467,0.621,0.818,-6.795,0.0327,0.0831,0.31,138.495,208200,0.849,FALSE,1,0,4,9
29237,0.739,0.638,-6.497,0.0262,0.201,0.123,101.058,165149,0.536,TRUE,1,0,4,9
31777,0.678,0.646,-8.403,0.369,0.261,0.125,150.162,183387,0.301,FALSE,0,0,4,7
31777,0.787,0.577,-7.387,0.191,0.115,0.116,86.914,180120,0.178,TRUE,0,0.000359,4,4
31777,0.717,0.669,-6.957,0.205,0.396,0.132,171.983,180757,0.63,TRUE,0,1.11E-05,4,9
16856,0.778,0.53,-11.637,0.164,0.536,0.101,140.048,159446,0.446,TRUE,0,0.000169,4,11
21002,0.816,0.758,-3.414,0.0411,0.137,0.0725,128.013,211875,0.379,TRUE,1,0,4,8
1662,0.732,0.695,-4.901,0.0516,0.617,0.132,110.167,217275,0.874,FALSE,1,0,4,6
83080,0.713,0.676,-5.818,0.237,0.0412,0.0812,93.989,352000,0.307,FALSE,0,0,4,4
177680,0.5,0.484,-12.862,0.0444,0.857,0.705,113.261,245720,0.238,FALSE,0,0.000316,4,9
177680,0.644,0.637,-8.768,0.0523,0.768,0.756,108.418,185653,0.695,FALSE,1,0,4,7
177680,0.514,0.291,-9.694,0.0369,0.848,0.385,145.912,291027,0.267,FALSE,1,0,3,5
177680,0.456,0.485,-10.046,0.0437,0.855,0.151,152.066,143840,0.859,FALSE,1,0.0884,1,4
177680,0.404,0.385,-6.501,0.0299,0.566,0.367,109.936,180773,0.292,FALSE,1,0,3,2
26,0.887,0.633,-10.453,0.066,0.0629,0.0637,130.023,176363,0.849,TRUE,1,0.922,4,8
177680,0.504,0.467,-10.387,0.0307,0.808,0.123,95.279,202187,0.729,FALSE,1,0.00263,4,10
177680,0.531,0.505,-7.609,0.0281,0.793,0.228,89.948,261547,0.465,FALSE,1,5.08E-06,4,2
177680,0.396,0.725,-8.301,0.0699,0.831,0.876,155.987,194520,0.749,FALSE,1,0,3,2
177680,0.502,0.344,-15.317,0.0348,0.853,0.115,111.426,200627,0.628,FALSE,1,0.00977,4,11
177680,0.512,0.195,-14.072,0.0275,0.934,0.0812,84.196,243307,0.232,FALSE,1,0.00892,3,4
8017623,0.632,0.556,-10.669,0.0283,0.675,0.197,126.868,260800,0.345,FALSE,1,0.000194,4,0
447,0.621,0.8,-7.33,0.0482,0.0112,0.0714,140.011,251989,0.633,FALSE,1,5.10E-05,4,2
10199176,0.758,0.763,-8.754,0.0768,0.23,0.0703,163.946,155210,0.854,FALSE,0,1.33E-05,4,1
9234331,0.626,0.776,-6.66,0.189,0.486,0.108,129.765,184149,0.696,FALSE,1,0,4,10
21236274,0.479,0.683,-3.705,0.0545,0.38,0.576,129.558,209250,0.557,FALSE,0,0,4,2
4244609,0.867,0.67,-3.839,0.0438,0.23,0.0889,135.064,160905,0.891,FALSE,0,0.00468,4,0
1470510,0.935,0.44,-7.27,0.0713,0.39,0.0823,100.023,197112,0.657,FALSE,0,0.000395,4,0
563725,0.749,0.747,-7.293,0.0596,0.131,0.182,91.989,186462,0.598,FALSE,1,0,4,0
818617,0.666,0.72,-5.032,0.116,0.24,0.215,92.106,202990,0.441,FALSE,1,0,4,2
356372,0.557,0.906,-3.109,0.103,0.19,0.0616,168.978,212265,0.616,FALSE,0,0,4,7
47092,0.806,0.488,-10.773,0.279,0.577,0.194,92.039,175681,0.606,TRUE,0,0,4,10
834494,0.552,0.656,-4.941,0.204,0.706,0.0744,67.379,176471,0.804,FALSE,1,1.25E-05,3,10
2995,0.7,0.635,-10.16,0.1,0.413,0.346,112.037,201600,0.483,FALSE,0,0,4,2
1095375,0.729,0.69,-7.966,0.118,0.112,0.319,100.073,739389,0.78,FALSE,0,2.11E-06,4,11
664944,0.794,0.883,-1.496,0.387,0.23,0.333,90.04,188667,0.558,FALSE,1,0,4,0
11146976,0.903,0.733,-5.144,0.102,0.112,0.233,130.054,225231,0.439,FALSE,0,4.46E-05,4,11
513494,0.806,0.769,-5.127,0.111,0.158,0.0824,104.981,228837,0.478,TRUE,0,2.25E-05,4,6
148829,0.661,0.576,-6.058,0.0412,0.26,0.089,145.91,217162,0.342,FALSE,1,0,4,3
1622121,0.623,0.638,-6.315,0.0592,0.322,0.321,84.019,198119,0.659,FALSE,0,0,4,2
1072888,0.607,0.835,-3.839,0.114,0.119,0.138,86.955,174583,0.519,FALSE,1,0,4,0
7061036,0.937,0.729,-2.931,0.094,0.129,0.291,114.671,192993,0.736,FALSE,1,0,5,0
265568,0.618,0.795,-3.755,0.0344,0.00295,0.122,110.013,203467,0.335,FALSE,1,0.0128,4,8
6393,0.668,0.456,-8.253,0.111,0.0336,0.148,152.052,130810,0.13,FALSE,0,0.00405,4,4
92531,0.523,0.7,-6.169,0.0404,0.0169,0.0884,142.073,205050,0.265,FALSE,1,0,4,9
133778,0.748,0.609,-6.357,0.0467,0.317,0.129,74.531,131678,0.36,TRUE,1,0,4,6
362569,0.512,0.512,-9.28,0.0337,0.326,0.621,97.971,250280,0.148,FALSE,0,0.00769,4,2
923340,0.542,0.679,-5.743,0.0642,0.291,0.323,104.774,242133,0.387,FALSE,1,0,3,0
484628,0.737,0.562,-8.397,0.19,0.142,0.0983,101.946,187647,0.559,FALSE,0,2.20E-06,4,11
887666,0.63,0.729,-7.95,0.06,0.132,0.399,125.004,214556,0.481,FALSE,0,0,4,2
2,0.65,0.607,-5.833,0.129,0.048,0.291,136.29,51069,0.297,FALSE,1,0.938,4,0
149095,0.379,0.174,-12.141,0.0427,0.868,0.069,74.162,295025,0.203,FALSE,1,3.14E-06,4,0
16731,0.861,0.624,-7.074,0.193,0.0333,0.201,124.07,149064,0.495,TRUE,1,0.00296,4,1
558334,0.767,0.736,-4.416,0.0408,0.12,0.11,99.971,193200,0.359,TRUE,0,0.001,4,6
16731,0.681,0.648,-6.962,0.283,0.0316,0.123,137.936,142515,0.587,TRUE,0,5.60E-06,4,5
129336,0.313,0.479,-8.792,0.0551,0.549,0.0805,168.208,195998,0.323,FALSE,1,2.06E-06,3,8
62385,0.385,0.628,-5.824,0.0378,0.273,0.119,170.843,197647,0.111,FALSE,1,8.27E-05,4,1
665354,0.781,0.732,-6.016,0.0328,0.415,0.122,107.015,264867,0.846,FALSE,1,0.00024,4,8
149095,0.555,0.348,-10.851,0.0296,0.752,0.11,114.08,270388,0.151,FALSE,1,0,4,5
140422,0.825,0.581,-10.399,0.388,0.128,0.154,86.987,213144,0.634,TRUE,0,8.48E-06,4,5
16731,0.767,0.604,-8.353,0.294,0.0409,0.118,158.006,159430,0.572,TRUE,0,0,4,3
0,0.802,0.492,-19.415,0.108,0.228,0.0858,109.996,97981,0.305,FALSE,1,0.945,4,7
115886,0.619,0.788,-5.655,0.0605,0.216,0.174,128.118,232334,0.643,FALSE,0,0,4,4
2444,0.528,0.371,-9.611,0.0358,0.858,0.18,169.965,337137,0.302,FALSE,1,5.88E-06,4,6
150199,0.403,0.557,-6.903,0.0491,0.561,0.0977,147.449,207000,0.333,FALSE,0,0,4,2
6,0.628,0.154,-20.752,0.0409,0.992,0.0629,110.726,113961,0.19,FALSE,1,0.892,4,7
6,0.399,0.119,-25.341,0.0551,0.983,0.0855,220.47,117676,0.379,FALSE,1,0.883,4,0
35,0.591,0.495,-9.38,0.121,0.00723,0.0985,190.13,124096,0.486,FALSE,1,0.737,4,10
157,0.633,0.694,-9.187,0.497,0.424,0.177,86.101,170305,0.76,FALSE,0,0,4,8
3970403,0.684,0.822,-7.487,0.29,0.00811,0.367,135.598,40010,0.459,FALSE,0,0,5,6
3970403,0.661,0.75,-6.312,0.315,0.0421,0.558,62.444,33210,0.767,FALSE,1,0,3,8
3970403,0.566,0.855,-6.645,0.31,0.0145,0.319,133.16,35880,0.615,FALSE,0,0,3,11
3041,0.808,0.799,-8.395,0.0565,0.0483,0.0568,123.006,444000,0.405,FALSE,1,0.289,4,5
14593,0.84,0.802,-8.414,0.135,0.00153,0.261,122.548,432000,0.377,FALSE,1,0.642,4,7
3,0.591,0.603,-11.386,0.394,0.216,0.364,172.133,151615,0.728,TRUE,1,0,4,0
328683,0.806,0.468,-13.494,0.068,2.58E-05,0.0165,124,419200,0.511,FALSE,1,0.645,3,0
14593,0.85,0.605,-8.911,0.0755,0.0175,0.17,121.999,400133,0.845,FALSE,1,0.00794,4,7
26,0.514,0.863,-5.417,0.131,0.137,0.233,130.087,169236,0.162,TRUE,1,0.00111,4,7
33551,0.789,0.661,-6.29,0.0621,0.000535,0.0119,126.004,401124,0.556,FALSE,1,0.917,4,1
10205918,0.817,0.775,-4.767,0.108,0.277,0.108,126.984,234334,0.806,TRUE,0,0,4,10
11016677,0.768,0.698,-4.712,0.046,0.00123,0.353,124.99,223667,0.584,FALSE,0,0.00031,4,6
3703469,0.68,0.576,-8.402,0.0866,0.205,0.109,164.978,154182,0.507,FALSE,1,0,4,8
218357,0.915,0.842,-0.703,0.0491,0.0821,0.137,130.091,151394,0.86,FALSE,1,0,4,0
58929,0.834,0.5,-8.791,0.206,0.473,0.135,100.038,130800,0.234,TRUE,0,0,4,10
2670,0.639,0.601,-5.621,0.0357,0.576,0.0954,85.018,300373,0.205,FALSE,0,0,4,5
1532999,0.635,0.728,-2.84,0.0792,0.625,0.124,145.828,200480,0.531,FALSE,1,0,4,11
391749,0.758,0.39,-9.799,0.0485,0.567,0.099,117.048,168205,0.238,TRUE,1,0,4,1
5754,0.575,0.345,-7.6,0.034,0.847,0.086,126.006,234812,0.292,FALSE,1,0,4,7
923478,0.624,0.425,-12.266,0.108,0.547,0.0648,89.963,227423,0.348,FALSE,0,5.57E-06,4,3
103860,0.558,0.417,-8.573,0.0506,0.846,0.343,79.095,261646,0.786,FALSE,1,0.00128,4,0
490086,0.714,0.393,-10.157,0.0754,0.733,0.123,67.589,155289,0.72,FALSE,1,0.00192,4,5
772142,0.537,0.637,-6.727,0.435,0.52,0.0638,81.103,147424,0.682,FALSE,1,0,3,1
22045,0.528,0.435,-9.699,0.0347,0.705,0.103,172.115,264934,0.293,FALSE,1,2.98E-05,4,5
2115377,0.71,0.565,-9.57,0.0391,0.197,0.172,119.954,304000,0.723,FALSE,0,0,3,6
1165322,0.649,0.627,-6.483,0.0367,0.0694,0.0921,155.926,277453,0.468,FALSE,1,0,4,6
1165322,0.744,0.518,-7.019,0.0247,0.159,0.111,98.004,255533,0.42,FALSE,1,0,4,8
86161,0.688,0.937,-5.459,0.0536,0.225,0.251,149.97,192000,0.684,FALSE,1,3.55E-06,4,10
90250,0.62,0.891,-6.121,0.0298,0.00202,0.262,150.038,186798,0.729,FALSE,1,0,4,9
86161,0.684,0.486,-11.006,0.248,0.277,0.27,149.977,173200,0.498,FALSE,0,0,4,7
603,0.417,0.0736,-14.938,0.0518,0.996,0.0964,75.925,352572,0.46,FALSE,1,0.00128,4,4
179508,0.439,0.922,-3.31,0.0332,0.00851,0.241,185.041,236173,0.497,FALSE,1,3.95E-06,4,9
393374,0.699,0.652,-4.881,0.106,0.33,0.313,159.965,154849,0.561,FALSE,0,0,4,2
32940,0.552,0.422,-8.289,0.0308,0.615,0.1,140.01,276067,0.445,FALSE,1,0.829,3,2
867,0.748,0.877,-4.717,0.139,0.0253,0.157,101.985,185882,0.44,FALSE,1,8.00E-06,4,7
129038,0.616,0.56,-4.628,0.0314,0.571,0.423,124.064,262000,0.531,FALSE,1,0,4,7
32940,0.584,0.629,-9.147,0.0223,0.291,0.3,90.003,287875,0.842,FALSE,1,0.829,4,9
58327,0.422,0.736,-8.444,0.0527,0.191,0.113,156.994,254428,0.411,FALSE,1,0,4,2
25301,0.81,0.632,-6.967,0.0438,0.04,0.277,136.015,138484,0.641,TRUE,1,1.62E-05,4,0
2,0.367,0.262,-18.828,0.312,0.95,0.116,81.895,32026,0.568,FALSE,0,0.924,4,10
23613,0.447,0.344,-18.476,0.0612,0.86,0.974,100.575,345942,0.638,FALSE,1,0.108,4,9
28041,0.424,0.626,-10.613,0.0375,0.015,0.128,131.98,244945,0.102,FALSE,1,0.822,4,2
28041,0.486,0.898,-7.032,0.0614,0.0375,0.124,122.119,205200,0.355,FALSE,0,0.269,4,2
21,0.425,0.211,-14.794,0.0374,0.0629,0.105,120.219,199692,0.0597,FALSE,0,0.62,4,4
21,0.573,0.452,-10.94,0.0328,0.0588,0.113,140.021,253376,0.282,FALSE,0,0.907,4,9
21,0.603,0.444,-13.69,0.0323,0.0565,0.0829,129.017,236379,0.241,FALSE,1,0.871,4,0
21,0.426,0.325,-11.992,0.0366,0.672,0.542,111.079,216131,0.0975,FALSE,0,0.824,4,4
21,0.438,0.65,-11.639,0.0308,0.0212,0.145,139.958,276004,0.0642,FALSE,0,0.942,4,4
21,0.153,0.274,-15.912,0.037,0.675,0.341,135.771,245388,0.167,FALSE,1,0.711,4,0
21,0.534,0.665,-14.447,0.0461,0.00142,0.188,126.039,240466,0.0719,FALSE,1,0.0154,4,0
21,0.437,0.467,-12.769,0.026,0.0075,0.125,88.033,246596,0.329,FALSE,0,0.41,4,2
21,0.533,0.397,-10.945,0.0403,0.00594,0.101,120.066,226162,0.0896,FALSE,1,0.709,4,4
21,0.701,0.551,-10.349,0.03,0.241,0.141,134.948,239444,0.318,FALSE,1,0.0975,4,7
24,0.661,0.58,-11.126,0.111,0.102,0.104,194.042,287146,0.0396,FALSE,0,0.947,4,4
21,0.621,0.693,-13.013,0.0469,0.00348,0.0834,129.996,310683,0.77,FALSE,1,0.753,4,0
21,0.515,0.555,-9.612,0.0272,0.141,0.0896,135.049,179722,0.0607,FALSE,1,0.699,4,5
21,0.606,0.69,-12.809,0.0366,0.436,0.121,129.933,184181,0.129,FALSE,1,0.741,4,7
1796443,0.747,0.494,-7.957,0.141,0.393,0.0982,76.006,228453,0.624,FALSE,0,0,4,3
1494364,0.548,0.6,-5.049,0.0297,0.071,0.192,143.961,258733,0.296,FALSE,1,0,4,5
1655186,0.748,0.696,-8.927,0.165,0.155,0.139,129.992,189750,0.414,FALSE,1,0.00259,4,6
19058,0.655,0.674,-5.774,0.0271,0.0811,0.0789,130.993,247328,0.492,FALSE,1,0.000155,4,3
32,0.136,0.52,-19.461,0.0581,0.966,0.112,75.496,127804,1.00E-05,FALSE,0,0.295,4,4
81283,0.422,0.641,-6.53,0.0469,0.104,0.107,179.437,210500,0.409,FALSE,1,0,3,3
544388,0.645,0.719,-5.515,0.0226,0.136,0.188,100.004,194479,0.574,FALSE,0,0.000883,4,3
228069,0.648,0.745,-6.17,0.0521,0.0978,0.241,135.097,159742,0.749,FALSE,1,0,4,5
1921607,0.768,0.952,-2.03,0.075,0.0131,0.24,111.991,184461,0.773,FALSE,0,0.00471,4,8
5585,0.575,0.562,-7.396,0.0289,0.45,0.101,130.056,283969,0.334,FALSE,1,0,4,6
104580,0.614,0.557,-12.444,0.0474,0.825,0.121,141.648,246847,0.614,FALSE,0,5.99E-06,4,7
204446,0.675,0.557,-8.24,0.129,0.33,0.0893,150.989,179356,0.286,TRUE,0,0,4,11
19805,0.406,0.344,-13.284,0.0292,0.226,0.202,98.847,206500,0.473,FALSE,0,0.000176,4,0
804227,0.657,0.857,-3.46,0.036,0.0069,0.276,146.966,247365,0.722,FALSE,1,5.01E-06,4,0
473318,0.85,0.475,-7.912,0.0572,0.351,0.0864,73.986,220687,0.826,FALSE,1,7.62E-05,4,2
7097,0.673,0.426,-6.676,0.0343,0.855,0.315,75.054,233000,0.522,FALSE,1,0,4,6
29651,0.737,0.715,-8.975,0.297,0.126,0.0586,128.11,187500,0.563,TRUE,1,0,4,2
59935,0.782,0.578,-6.521,0.266,0.245,0.163,157.025,188026,0.517,TRUE,1,1.24E-05,4,11
126099,0.608,0.48,-8.347,0.0317,0.402,0.11,141.976,234355,0.423,FALSE,0,0,4,5
37,0.737,0.547,-10.849,0.516,0.077,0.151,140.209,60918,0.455,TRUE,0,0,4,5
234005,0.714,0.551,-8.51,0.261,0.156,0.131,140.018,226781,0.539,TRUE,1,2.16E-06,4,0
59935,0.808,0.587,-6.181,0.489,0.461,0.0661,168.219,167143,0.559,TRUE,1,0,4,1
59935,0.836,0.743,-5.546,0.161,0.221,0.131,125.991,203810,0.245,TRUE,0,3.86E-05,4,7
59935,0.512,0.638,-7.357,0.17,0.851,0.224,80.238,123000,0.514,TRUE,0,0,4,1
7329,0.919,0.336,-3.913,0.0775,0.513,0.198,129.982,139546,0.741,TRUE,1,1.51E-05,4,11
1257320,0.621,0.821,-3.662,0.0364,0.00548,0.142,120.062,199133,0.646,FALSE,0,0.000578,4,6
2473689,0.745,0.757,-2.572,0.0333,0.332,0.125,123.962,195484,0.712,FALSE,1,0,4,6
10614,0.861,0.909,-3.944,0.261,0.0121,0.076,124.03,329037,0.62,FALSE,1,1.42E-05,4,1
440,0,2.02E-05,-29.472,0,0.991,0.11,0,64000,0,FALSE,1,0.246,0,7
10614,0.688,0.903,-3.598,0.34,0.0281,0.0855,123.292,197419,0.711,FALSE,1,2.12E-06,4,1
486605,0.818,0.63,-8.743,0.466,0.0257,0.125,95.984,127253,0.846,TRUE,0,0,4,6
609878,0.743,0.81,-10.2,0.0578,0.504,0.0683,96.992,268296,0.634,FALSE,1,0.000175,4,7
742184,0.707,0.637,-8.721,0.0496,0.0839,0.193,94.006,323567,0.435,FALSE,0,9.20E-06,4,5
20215,0.675,0.75,-7.545,0.0766,0.292,0.237,150.126,224365,0.787,FALSE,0,0,4,8
588181,0.609,0.507,-5.197,0.0372,0.391,0.328,99.921,262000,0.417,FALSE,1,0,4,2
187892,0.703,0.874,-4.82,0.0298,0.0184,0.202,130.016,227077,0.67,FALSE,0,5.34E-05,4,7
4705,0.828,0.419,-15.019,0.186,0.618,0.12,120.039,137683,0.572,FALSE,1,0.0037,4,4
4705,0.91,0.398,-16.588,0.0617,0.694,0.0806,114.95,155455,0.519,FALSE,0,0.00132,4,6
11578,0.617,0.926,-8.382,0.0785,0.0235,0.116,133.006,405564,0.339,FALSE,1,0.928,4,7
835,0.734,0.683,-7.443,0.0557,1.92E-05,0.0624,129.979,367234,0.0295,FALSE,1,0.794,4,7
5161,0.692,0.805,-8.056,0.0445,0.000487,0.111,130.01,406154,0.266,FALSE,0,0.839,4,10
182,0.694,0.72,-11.205,0.0475,0.0797,0.14,134.996,469333,0.356,FALSE,1,0.788,4,8
7,0.751,0.598,-5.706,0.0504,0.00102,0.0558,125.019,407055,0.286,FALSE,1,0.855,4,1
2,0.553,0.973,-2.777,0.0523,0.102,0.509,110.012,480028,0.513,FALSE,0,0.0841,4,8
0,0.866,0.502,-10.127,0.222,0.0868,0.111,127.008,430871,0.151,FALSE,1,0.874,4,8
7,0.73,0.707,-8.165,0.0336,0.0227,0.0898,124.974,360975,0.715,FALSE,1,0.903,4,6
7,0.655,0.753,-9.399,0.0402,0.000941,0.113,125.005,407055,0.747,FALSE,1,0.915,4,7
7,0.718,0.71,-6.685,0.115,0.517,0.134,120.037,440016,0.612,FALSE,0,0.338,4,7
212615,0.547,0.785,-5.865,0.0675,0.204,0.0835,81.781,196133,0.764,FALSE,0,0,4,5
505101,0.521,0.838,-6.754,0.0409,0.00684,0.0964,103.951,247678,0.39,TRUE,0,5.49E-06,4,8
390332,0.673,0.427,-7.629,0.0458,0.143,0.105,113.556,203947,0.393,FALSE,0,0.000112,4,6
505101,0.508,0.716,-8.504,0.0307,0.00891,0.157,165.969,219217,0.442,TRUE,0,0.21,4,11
170566,0.942,0.688,-9.351,0.0543,0.189,0.118,126.001,173400,0.0735,TRUE,1,4.48E-05,4,2
1968,0.714,0.608,-7.014,0.0869,0.158,0.14,116.954,191086,0.326,FALSE,0,1.63E-06,4,1
122388,0.8,0.602,-5.636,0.157,0.166,0.0553,101.978,149124,0.55,FALSE,0,0,4,6
0,0.838,0.369,-10.762,0.0815,0.0601,0.0699,133.287,60026,0.303,FALSE,0,0.247,4,9
2,0.765,0.372,-11.946,0.213,0.00171,0.109,158.018,60760,0.312,FALSE,1,0.657,4,1
2,0.851,0.319,-11.923,0.124,0.0271,0.104,94.791,60932,0.474,FALSE,0,0.813,4,11
14655,0.38,0.628,-6.373,0.276,0.63,0.0799,159.442,159022,0.368,FALSE,0,0,4,10
2,0.724,0.296,-14.419,0.0744,0.00811,0.102,101.983,61176,0.259,FALSE,0,0.833,4,9
3228,0.826,0.491,-9.799,0.17,0.663,0.0807,95.005,190902,0.51,TRUE,1,0,4,7
49,0.252,0.145,-14.823,0.037,0.977,0.26,123.993,203233,0.0993,FALSE,1,0.912,4,8
49,0.282,0.015,-24.49,0.0375,0.966,0.188,68.098,151871,0.173,FALSE,1,0.935,3,10
1585361,0.606,0.855,-2.713,0.0584,0.269,0.413,159.954,152228,0.764,FALSE,0,0,4,4
5082972,0.702,0.726,-5.46,0.261,0.318,0.281,151.942,273158,0.735,FALSE,1,0,4,2
1953,0.643,0.281,-16.898,0.0635,0.776,0.102,89.89,253153,0.485,FALSE,0,3.96E-06,4,2
2206326,0.565,0.756,-4.247,0.0259,0.575,0.262,140.02,269619,0.54,FALSE,1,4.65E-06,4,9
141277,0.816,0.84,-1.341,0.163,0.0183,0.256,120.075,215043,0.578,TRUE,1,0.0298,4,2
26384,0.793,0.618,-7.264,0.187,0.417,0.195,124.047,150968,0.529,TRUE,1,0,4,2
564,0.876,0.434,-7.19,0.0937,0.75,0.111,87.976,233246,0.512,TRUE,0,0,4,8
33,0.644,0.892,-8.277,0.0309,1.16E-05,0.237,127.99,61875,0.556,FALSE,0,0.837,4,5
17332,0.763,0.722,-6.287,0.0367,0.0148,0.0811,99.986,149995,0.128,TRUE,0,0.0253,4,10
124858,0.499,0.859,-4.352,0.097,0.046,0.0598,93.812,207987,0.331,FALSE,1,2.76E-06,4,11
8337,0.497,0.567,-7.487,0.0265,0.0768,0.148,76.015,210469,0.38,FALSE,1,0.00764,4,6
50,0.352,0.698,-13.401,0.356,0.596,0.587,85.793,212506,0.181,FALSE,0,0.00139,4,8
4943089,0.533,0.915,-2.337,0.047,0.324,0.0891,167.927,169773,0.967,FALSE,0,0,4,3
4092847,0.721,0.632,-6.695,0.0358,0.0693,0.291,92.057,144860,0.296,TRUE,0,0,4,5
3842608,0.653,0.634,-5.875,0.0391,0.0232,0.0908,160.013,199125,0.306,FALSE,0,0,4,5
788085,0.789,0.596,-7.517,0.284,0.227,0.105,80.819,157370,0.921,TRUE,0,0,4,10
4943089,0.667,0.872,-3.42,0.0643,0.179,0.106,163.961,197233,0.94,FALSE,0,0,4,6
22343,0.711,0.848,-6.125,0.115,0.465,0.123,97.176,172146,0.531,FALSE,0,0,4,6
8550405,0.852,0.674,-4.166,0.211,0.0123,0.126,130.085,184619,0.584,TRUE,1,0,4,2
32341558,0.523,0.609,-7.802,0.191,0.059,0.14,154.051,139041,0.374,TRUE,1,0,4,1
226572,0.805,0.522,-7.662,0.51,0.409,0.108,177.946,123093,0.648,TRUE,1,0,4,9
775518,0.623,0.629,-5.26,0.2,0.595,0.0894,94.55,202318,0.653,FALSE,1,0,5,7
998167,0.642,0.214,-9.25,0.198,0.909,0.122,80.444,149803,0.38,FALSE,1,0,4,3
16421121,0.681,0.737,-5.246,0.0384,0.0291,0.0856,109.95,220636,0.278,FALSE,0,7.16E-06,4,4
1355950,0.608,0.939,-4.723,0.0579,0.0116,0.0656,175.028,200914,0.403,FALSE,0,0.0398,4,11
2767363,0.747,0.487,-7.064,0.125,0.0662,0.36,92.978,133724,0.248,TRUE,1,0,4,7
5349338,0.795,0.783,-4.715,0.0773,0.239,0.0488,122.98,151475,0.864,FALSE,0,2.93E-06,4,6
51194,0.769,0.612,-6.727,0.343,0.0777,0.0953,174.135,110345,0.394,FALSE,1,0,4,2
397253,0.729,0.491,-8.871,0.168,0.312,0.101,141.886,186461,0.594,TRUE,0,0,4,6
207328,0.588,0.311,-8.143,0.025,0.791,0.352,86.022,234204,0.545,FALSE,1,0,4,8
9675377,0.75,0.527,-6.631,0.0458,0.128,0.0721,107.075,167440,0.377,FALSE,0,0,4,9
305586,0.79,0.833,-5.291,0.104,0.0996,0.763,99.5,149603,0.623,TRUE,0,0,4,5
1790091,0.873,0.636,-7.594,0.0785,0.114,0.478,121.009,180581,0.355,TRUE,1,6.15E-06,4,10
18948,0.502,0.444,-7.294,0.116,0.613,0.103,157.604,190267,0.196,TRUE,1,0,4,6
2699077,0.621,0.344,-8.564,0.111,0.85,0.103,81.916,245625,0.888,FALSE,0,0,4,5
1239339,0.373,0.832,-4.4,0.0695,0.502,0.976,158.006,221895,0.509,FALSE,1,0,4,2
162822,0.763,0.704,-4.907,0.4,0.637,0.201,145.198,138621,0.51,TRUE,1,2.26E-05,4,1
111345,0.717,0.627,-8.198,0.0966,0.00974,0.222,125.965,170786,0.437,FALSE,1,0,4,8
529707,0.735,0.471,-10.155,0.0894,0.665,0.207,114.975,147130,0.239,FALSE,0,6.77E-06,4,2
341104,0.756,0.877,-4.168,0.0916,0.187,0.0673,137.058,230863,0.752,FALSE,0,0.000207,4,11
662316,0.93,0.529,-8.891,0.375,0.0273,0.145,125.04,171360,0.634,TRUE,1,0,4,6
4188531,0.544,0.781,-4.86,0.0352,0.00781,0.132,124.869,254000,0.422,FALSE,1,8.38E-05,4,8
86435,0.447,0.337,-8.665,0.0631,0.773,0.298,135.379,176816,0.603,FALSE,0,0,4,2
2814285,0.795,0.868,-3.106,0.112,0.184,0.0519,179.966,205700,0.751,TRUE,0,1.07E-05,4,1
662316,0.763,0.378,-12.607,0.438,0.217,0.119,165.971,150361,0.204,TRUE,0,7.50E-06,4,1
1790091,0.845,0.581,-4.505,0.0472,0.0318,0.113,113.352,117385,0.626,TRUE,1,1.82E-05,5,6
682700,0.668,0.726,-5.206,0.135,0.258,0.0567,104.092,156493,0.86,FALSE,1,0,1,2
813226,0.65,0.789,-3.605,0.091,0.381,0.289,170.119,168265,0.882,FALSE,1,0,4,3
4204158,0.838,0.787,-4.32,0.0807,0.257,0.084,155.978,241694,0.864,FALSE,0,0.00202,4,9
3970403,0.687,0.645,-4.745,0.127,0.0688,0.114,93.76,155467,0.732,FALSE,1,0,4,0
